anime_id,anime_video_url
3566,not available
3980,not available
2864,not available
2991,not available
4841,not available
6133,not available
4692,not available
8523,not available
4867,not available
5285,not available
5568,not available
3160,not available
4731,not available
3793,not available
5558,not available
1639,not available
4497,not available
5541,not available
5573,not available
4866,not available
12551,not available
5572,not available
3890,not available
18197,not available
4693,not available
9257,not available
5570,not available
5391,not available
4157,not available
14207,not available
9507,not available
7864,not available
6546,not available
23171,not available
8993,not available
4675,not available
3635,not available
9851,not available
3562,not available
3564,not available
5543,not available
5687,not available
4369,not available
5383,not available
4817,not available
4575,not available
2480,not available
5555,not available
3542,not available
35780,not available
2862,not available
5621,not available
9504,not available
5567,not available
5609,not available
29307,not available
5107,not available
5564,not available
5393,not available
7162,not available
13917,not available
4822,not available
5423,not available
4495,not available
11141,not available
5589,not available
6903,not available
5547,not available
6025,not available
18483,not available
2990,not available
7343,not available
4833,not available
13051,not available
18479,not available
4178,not available
5551,not available
34506,not available
2240,not available
5160,not available
5545,not available
9317,not available
5563,not available
3540,not available
5560,not available
5402,not available
29111,not available
5561,not available
5663,not available
5542,not available
18481,not available
8574,not available
14471,not available
3541,not available
17823,not available
12563,not available
9503,not available
3584,not available
4601,not available
11825,not available
5773,not available
5540,not available
5611,not available
9352,not available
13959,not available
17833,not available
5548,not available
9316,not available
2239,not available
4556,not available
5546,not available
5552,not available
3910,not available
37585,not available
37222,not available
26031,not available
36889,not available
29992,not available
12397,not available
18199,not available
37233,not available
29994,not available
23677,not available
36689,not available
37224,not available
17825,not available
37474,not available
20007,not available
9304,not available
20177,not available
19747,not available
35746,not available
5569,not available
823,not available
14047,not available
5347,not available
6531,not available
10457,not available
5762,not available
2433,not available
2135,not available
34388,not available
37008,not available
34941,not available
35984,not available
37555,not available
37437,not available
31698,not available
36389,not available
8631,not available
33927,not available
12791,not available
35011,not available
30116,not available
12793,not available
17471,not available
23767,not available
23765,not available
28557,not available
30985,not available
20205,not available
10563,not available
31177,not available
26313,not available
29837,not available
36626,not available
15815,not available
36718,not available
34918,not available
33744,not available
36669,not available
31348,not available
32270,not available
32269,not available
24603,not available
32809,not available
37101,not available
37099,not available
34676,not available
37102,not available
34677,not available
37100,not available
37098,not available
32818,not available
37097,not available
32808,not available
32821,not available
32819,not available
32820,not available
32807,not available
37643,not available
33670,not available
37149,not available
33630,not available
30140,not available
37767,not available
31700,not available
9822,not available
34129,not available
35385,not available
34794,not available
30119,not available
24981,not available
34935,not available
12771,not available
36843,not available
21129,not available
7625,not available
35279,not available
23351,not available
37324,not available
34471,not available
35119,not available
31170,not available
34192,not available
12781,not available
37665,not available
35143,not available
26113,not available
35142,not available
37191,not available
31317,not available
32920,not available
33763,not available
33762,not available
27467,not available
10113,not available
25815,not available
35353,not available
20227,not available
35594,not available
33764,not available
25589,not available
28201,not available
29970,not available
7646,not available
21275,not available
21277,not available
5468,not available
32644,not available
30969,not available
36387,not available
36388,not available
33933,not available
18817,not available
10706,not available
10705,not available
32916,not available
36428,not available
23315,not available
22709,not available
10987,not available
23313,not available
5234,not available
9522,not available
9520,not available
33570,not available
33571,not available
4790,not available
34651,not available
5821,not available
37185,not available
37184,not available
30309,not available
12765,not available
36705,not available
22197,not available
18983,not available
12767,not available
35496,not available
30763,not available
35022,not available
36271,not available
30998,not available
29751,not available
35957,not available
37155,not available
29812,not available
36399,not available
36700,not available
26307,not available
5841,not available
26097,not available
37067,not available
37605,not available
24575,not available
3500,not available
33828,not available
35525,not available
15141,not available
23345,not available
31872,not available
30957,not available
34946,not available
37075,not available
35166,not available
15657,not available
37379,not available
9488,not available
37435,not available
37451,not available
36896,not available
37498,not available
34900,not available
37716,not available
36649,not available
37584,not available
34443,not available
37740,not available
36873,not available
37525,not available
37171,not available
36214,not available
